id,name,score1,score2
6298,Stuednt_6298,59,73
6299,Stuednt_6299,64,84
6300,Stuednt_6300,96,61
6301,Stuednt_6301,73,81
6302,Stuednt_6302,79,97
6303,Stuednt_6303,89,71
6304,Stuednt_6304,91,76
6305,Stuednt_6305,79,76
6306,Stuednt_6306,67,67
6307,Stuednt_6307,86,71
6308,Stuednt_6308,88,86
6309,Stuednt_6309,77,90
6310,Stuednt_6310,69,59
6311,Stuednt_6311,53,56
6312,Stuednt_6312,75,55
6313,Stuednt_6313,65,61
6314,Stuednt_6314,50,71
6315,Stuednt_6315,86,75
6316,Stuednt_6316,54,87
6317,Stuednt_6317,94,72
6318,Stuednt_6318,94,87
6319,Stuednt_6319,70,73
6320,Stuednt_6320,60,51
6321,Stuednt_6321,54,89
6322,Stuednt_6322,64,87
6323,Stuednt_6323,68,74
6324,Stuednt_6324,51,100
6325,Stuednt_6325,89,74
6326,Stuednt_6326,58,71
6327,Stuednt_6327,93,80
6328,Stuednt_6328,83,64
6329,Stuednt_6329,87,79
6330,Stuednt_6330,83,52
6331,Stuednt_6331,62,50
6332,Stuednt_6332,50,67
6333,Stuednt_6333,97,56
6334,Stuednt_6334,69,52
6335,Stuednt_6335,100,59
6336,Stuednt_6336,52,71
6337,Stuednt_6337,77,93
6338,Stuednt_6338,61,68
6339,Stuednt_6339,61,53
6340,Stuednt_6340,68,62
6341,Stuednt_6341,96,88
6342,Stuednt_6342,50,61
6343,Stuednt_6343,96,82
6344,Stuednt_6344,80,68
6345,Stuednt_6345,99,68
6346,Stuednt_6346,76,68
6347,Stuednt_6347,100,98
6348,Stuednt_6348,94,80
6349,Stuednt_6349,65,51
6350,Stuednt_6350,87,73
6351,Stuednt_6351,78,98
6352,Stuednt_6352,73,56
6353,Stuednt_6353,88,96
6354,Stuednt_6354,66,75
6355,Stuednt_6355,64,89
6356,Stuednt_6356,82,75
6357,Stuednt_6357,74,81
6358,Stuednt_6358,91,95
6359,Stuednt_6359,94,88
6360,Stuednt_6360,61,75
6361,Stuednt_6361,54,68
6362,Stuednt_6362,78,95
6363,Stuednt_6363,89,83
6364,Stuednt_6364,98,90
6365,Stuednt_6365,87,86
6366,Stuednt_6366,72,50
6367,Stuednt_6367,84,57
6368,Stuednt_6368,95,100
6369,Stuednt_6369,89,80
6370,Stuednt_6370,71,69
6371,Stuednt_6371,72,85
6372,Stuednt_6372,54,61
6373,Stuednt_6373,98,60
6374,Stuednt_6374,97,90
6375,Stuednt_6375,90,98
6376,Stuednt_6376,95,54
6377,Stuednt_6377,74,68
6378,Stuednt_6378,97,83
6379,Stuednt_6379,69,82
6380,Stuednt_6380,86,58
6381,Stuednt_6381,96,58
6382,Stuednt_6382,82,80
6383,Stuednt_6383,90,64
6384,Stuednt_6384,76,65
6385,Stuednt_6385,75,73
6386,Stuednt_6386,93,80
6387,Stuednt_6387,59,86
6388,Stuednt_6388,75,92
6389,Stuednt_6389,85,71
6390,Stuednt_6390,85,58
6391,Stuednt_6391,96,61
6392,Stuednt_6392,75,98
6393,Stuednt_6393,85,89
6394,Stuednt_6394,73,79
6395,Stuednt_6395,59,87
6396,Stuednt_6396,62,55
6397,Stuednt_6397,74,97
6398,Stuednt_6398,83,85
6399,Stuednt_6399,60,56
6400,Stuednt_6400,95,88
6401,Stuednt_6401,95,97
6402,Stuednt_6402,69,79
6403,Stuednt_6403,51,83
6404,Stuednt_6404,63,90
6405,Stuednt_6405,92,80
6406,Stuednt_6406,82,88
6407,Stuednt_6407,50,56
6408,Stuednt_6408,96,58
6409,Stuednt_6409,71,62
6410,Stuednt_6410,89,91
6411,Stuednt_6411,86,96
6412,Stuednt_6412,67,67
6413,Stuednt_6413,89,57
6414,Stuednt_6414,83,60
6415,Stuednt_6415,77,92
6416,Stuednt_6416,81,78
6417,Stuednt_6417,64,82
6418,Stuednt_6418,95,69
6419,Stuednt_6419,85,54
6420,Stuednt_6420,72,97
6421,Stuednt_6421,88,84
6422,Stuednt_6422,51,95
6423,Stuednt_6423,73,63
6424,Stuednt_6424,96,70
6425,Stuednt_6425,52,99
6426,Stuednt_6426,86,61
6427,Stuednt_6427,90,52
6428,Stuednt_6428,58,97
6429,Stuednt_6429,57,80
6430,Stuednt_6430,59,63
6431,Stuednt_6431,72,95
6432,Stuednt_6432,78,93
6433,Stuednt_6433,59,50
6434,Stuednt_6434,86,56
6435,Stuednt_6435,86,93
6436,Stuednt_6436,58,65
6437,Stuednt_6437,100,100
6438,Stuednt_6438,73,95
6439,Stuednt_6439,58,91
6440,Stuednt_6440,88,87
6441,Stuednt_6441,89,61
6442,Stuednt_6442,88,94
6443,Stuednt_6443,75,63
6444,Stuednt_6444,65,71
6445,Stuednt_6445,79,69
6446,Stuednt_6446,88,58
6447,Stuednt_6447,83,99
6448,Stuednt_6448,62,54
6449,Stuednt_6449,54,79
6450,Stuednt_6450,64,91
6451,Stuednt_6451,63,60
6452,Stuednt_6452,99,57
6453,Stuednt_6453,62,59
6454,Stuednt_6454,55,78
6455,Stuednt_6455,73,58
6456,Stuednt_6456,58,84
6457,Stuednt_6457,80,89
6458,Stuednt_6458,87,95
6459,Stuednt_6459,57,89
6460,Stuednt_6460,50,91
6461,Stuednt_6461,58,56
6462,Stuednt_6462,70,83
6463,Stuednt_6463,87,78
6464,Stuednt_6464,100,84
6465,Stuednt_6465,66,75
6466,Stuednt_6466,78,74
6467,Stuednt_6467,96,89
6468,Stuednt_6468,76,60
6469,Stuednt_6469,95,78
6470,Stuednt_6470,86,75
6471,Stuednt_6471,76,74
6472,Stuednt_6472,72,50
6473,Stuednt_6473,97,79
6474,Stuednt_6474,63,71
6475,Stuednt_6475,93,59
6476,Stuednt_6476,75,64
6477,Stuednt_6477,86,99
6478,Stuednt_6478,89,70
6479,Stuednt_6479,78,89
6480,Stuednt_6480,75,59
6481,Stuednt_6481,69,74
6482,Stuednt_6482,98,68
6483,Stuednt_6483,81,75
6484,Stuednt_6484,64,83
6485,Stuednt_6485,91,71
6486,Stuednt_6486,98,77
6487,Stuednt_6487,51,63
6488,Stuednt_6488,91,86
6489,Stuednt_6489,68,72
6490,Stuednt_6490,82,78
6491,Stuednt_6491,93,51
6492,Stuednt_6492,98,98
6493,Stuednt_6493,70,71
6494,Stuednt_6494,97,52
6495,Stuednt_6495,94,76
6496,Stuednt_6496,50,80
6497,Stuednt_6497,76,67
6498,Stuednt_6498,68,55
6499,Stuednt_6499,84,98
6500,Stuednt_6500,62,96
6501,Stuednt_6501,58,62
6502,Stuednt_6502,87,52
6503,Stuednt_6503,75,71
6504,Stuednt_6504,95,72
6505,Stuednt_6505,80,62
6506,Stuednt_6506,51,89
6507,Stuednt_6507,64,51
6508,Stuednt_6508,55,54
6509,Stuednt_6509,84,50
6510,Stuednt_6510,55,61
6511,Stuednt_6511,100,89
6512,Stuednt_6512,53,72
6513,Stuednt_6513,78,50
6514,Stuednt_6514,57,97
6515,Stuednt_6515,67,99
6516,Stuednt_6516,57,99
6517,Stuednt_6517,74,53
6518,Stuednt_6518,78,58
6519,Stuednt_6519,87,93
6520,Stuednt_6520,75,99
6521,Stuednt_6521,68,81
6522,Stuednt_6522,97,82
6523,Stuednt_6523,90,91
6524,Stuednt_6524,50,66
6525,Stuednt_6525,56,60
6526,Stuednt_6526,80,100
6527,Stuednt_6527,98,72
6528,Stuednt_6528,57,71
6529,Stuednt_6529,79,80
6530,Stuednt_6530,57,73
6531,Stuednt_6531,65,73
6532,Stuednt_6532,73,56
6533,Stuednt_6533,77,81
6534,Stuednt_6534,90,87
6535,Stuednt_6535,58,54
6536,Stuednt_6536,100,95
6537,Stuednt_6537,75,93
6538,Stuednt_6538,86,78
6539,Stuednt_6539,100,50
6540,Stuednt_6540,83,55
6541,Stuednt_6541,82,99
6542,Stuednt_6542,98,61
6543,Stuednt_6543,63,50
6544,Stuednt_6544,50,56
6545,Stuednt_6545,50,89
6546,Stuednt_6546,80,57
6547,Stuednt_6547,62,64
6548,Stuednt_6548,83,69
6549,Stuednt_6549,77,53
6550,Stuednt_6550,56,68
6551,Stuednt_6551,87,86
6552,Stuednt_6552,96,74
6553,Stuednt_6553,74,88
6554,Stuednt_6554,53,72
6555,Stuednt_6555,50,55
6556,Stuednt_6556,81,74
6557,Stuednt_6557,86,82
6558,Stuednt_6558,77,88
6559,Stuednt_6559,64,68
6560,Stuednt_6560,77,62
6561,Stuednt_6561,67,85
6562,Stuednt_6562,85,50
6563,Stuednt_6563,71,73
6564,Stuednt_6564,57,98
6565,Stuednt_6565,87,82
6566,Stuednt_6566,81,79
6567,Stuednt_6567,81,64
6568,Stuednt_6568,53,59
6569,Stuednt_6569,61,82
6570,Stuednt_6570,68,76
6571,Stuednt_6571,57,59
6572,Stuednt_6572,50,86
6573,Stuednt_6573,62,54
6574,Stuednt_6574,62,98
6575,Stuednt_6575,63,87
6576,Stuednt_6576,76,94
6577,Stuednt_6577,51,68
6578,Stuednt_6578,77,54
6579,Stuednt_6579,71,55
6580,Stuednt_6580,64,97
6581,Stuednt_6581,88,80
6582,Stuednt_6582,80,85
6583,Stuednt_6583,99,79
6584,Stuednt_6584,98,94
6585,Stuednt_6585,81,92
6586,Stuednt_6586,87,90
6587,Stuednt_6587,86,62
6588,Stuednt_6588,100,64
6589,Stuednt_6589,97,98
6590,Stuednt_6590,88,59
6591,Stuednt_6591,63,72
6592,Stuednt_6592,91,73
6593,Stuednt_6593,64,55
6594,Stuednt_6594,78,55
6595,Stuednt_6595,71,60
6596,Stuednt_6596,89,58
6597,Stuednt_6597,55,56
6598,Stuednt_6598,59,81
6599,Stuednt_6599,73,86
6600,Stuednt_6600,52,90
6601,Stuednt_6601,71,57
6602,Stuednt_6602,59,72
6603,Stuednt_6603,78,56
6604,Stuednt_6604,69,62
6605,Stuednt_6605,58,97
6606,Stuednt_6606,50,53
6607,Stuednt_6607,81,56
6608,Stuednt_6608,95,89
6609,Stuednt_6609,86,50
6610,Stuednt_6610,52,100
6611,Stuednt_6611,62,82
6612,Stuednt_6612,90,91
6613,Stuednt_6613,74,94
6614,Stuednt_6614,99,66
6615,Stuednt_6615,75,63
6616,Stuednt_6616,68,65
6617,Stuednt_6617,87,74
6618,Stuednt_6618,81,81
6619,Stuednt_6619,68,94
6620,Stuednt_6620,77,58
6621,Stuednt_6621,76,98
6622,Stuednt_6622,62,81
6623,Stuednt_6623,72,72
6624,Stuednt_6624,84,95
6625,Stuednt_6625,98,52
6626,Stuednt_6626,69,77
6627,Stuednt_6627,77,63
6628,Stuednt_6628,54,95
6629,Stuednt_6629,73,55
6630,Stuednt_6630,93,62
6631,Stuednt_6631,73,62
6632,Stuednt_6632,59,95
6633,Stuednt_6633,83,71
6634,Stuednt_6634,71,93
6635,Stuednt_6635,70,94
6636,Stuednt_6636,73,78
6637,Stuednt_6637,85,66
6638,Stuednt_6638,95,52
6639,Stuednt_6639,72,86
6640,Stuednt_6640,61,78
6641,Stuednt_6641,69,60
6642,Stuednt_6642,66,99
6643,Stuednt_6643,72,71
6644,Stuednt_6644,54,62
6645,Stuednt_6645,70,87
6646,Stuednt_6646,65,69
6647,Stuednt_6647,87,85
6648,Stuednt_6648,68,97
6649,Stuednt_6649,98,50
6650,Stuednt_6650,58,95
6651,Stuednt_6651,97,99
6652,Stuednt_6652,80,59
6653,Stuednt_6653,51,74
6654,Stuednt_6654,58,72
6655,Stuednt_6655,69,83
6656,Stuednt_6656,78,68
6657,Stuednt_6657,98,66
6658,Stuednt_6658,65,58
6659,Stuednt_6659,77,87
6660,Stuednt_6660,80,60
6661,Stuednt_6661,63,77
6662,Stuednt_6662,81,99
6663,Stuednt_6663,71,66
6664,Stuednt_6664,62,77
6665,Stuednt_6665,54,99
6666,Stuednt_6666,78,86
6667,Stuednt_6667,63,60
6668,Stuednt_6668,74,85
6669,Stuednt_6669,63,62
6670,Stuednt_6670,60,60
6671,Stuednt_6671,89,73
6672,Stuednt_6672,71,58
6673,Stuednt_6673,80,87
6674,Stuednt_6674,90,70
6675,Stuednt_6675,62,68
6676,Stuednt_6676,86,68
6677,Stuednt_6677,65,90
6678,Stuednt_6678,64,94
6679,Stuednt_6679,76,54
6680,Stuednt_6680,86,74
6681,Stuednt_6681,91,83
6682,Stuednt_6682,86,76
6683,Stuednt_6683,57,99
6684,Stuednt_6684,58,63
6685,Stuednt_6685,96,58
6686,Stuednt_6686,98,52
6687,Stuednt_6687,98,53
6688,Stuednt_6688,79,56
6689,Stuednt_6689,68,88
6690,Stuednt_6690,85,97
6691,Stuednt_6691,50,78
6692,Stuednt_6692,75,67
6693,Stuednt_6693,68,50
6694,Stuednt_6694,73,93
6695,Stuednt_6695,83,100
6696,Stuednt_6696,90,95
6697,Stuednt_6697,87,88
6698,Stuednt_6698,62,93
6699,Stuednt_6699,80,62
6700,Stuednt_6700,55,97
6701,Stuednt_6701,88,59
6702,Stuednt_6702,62,59
6703,Stuednt_6703,66,62
6704,Stuednt_6704,100,86
6705,Stuednt_6705,64,56
6706,Stuednt_6706,82,55
6707,Stuednt_6707,50,80
6708,Stuednt_6708,95,83
6709,Stuednt_6709,70,73
6710,Stuednt_6710,79,90
6711,Stuednt_6711,100,58
6712,Stuednt_6712,92,70
6713,Stuednt_6713,97,83
6714,Stuednt_6714,79,94
6715,Stuednt_6715,64,91
6716,Stuednt_6716,60,90
6717,Stuednt_6717,62,70
6718,Stuednt_6718,58,97
6719,Stuednt_6719,55,87
6720,Stuednt_6720,80,88
6721,Stuednt_6721,53,92
6722,Stuednt_6722,82,96
6723,Stuednt_6723,91,79
6724,Stuednt_6724,72,78
6725,Stuednt_6725,89,79
6726,Stuednt_6726,57,70
6727,Stuednt_6727,61,94
6728,Stuednt_6728,51,69
6729,Stuednt_6729,65,97
6730,Stuednt_6730,79,51
6731,Stuednt_6731,53,72
6732,Stuednt_6732,86,83
6733,Stuednt_6733,82,77
6734,Stuednt_6734,53,95
6735,Stuednt_6735,85,81
6736,Stuednt_6736,91,59
6737,Stuednt_6737,63,82
6738,Stuednt_6738,59,87
6739,Stuednt_6739,61,69
6740,Stuednt_6740,94,52
6741,Stuednt_6741,79,69
6742,Stuednt_6742,88,78
6743,Stuednt_6743,97,54
6744,Stuednt_6744,50,67
6745,Stuednt_6745,80,70
6746,Stuednt_6746,98,61
6747,Stuednt_6747,83,52
6748,Stuednt_6748,60,91
6749,Stuednt_6749,52,78
6750,Stuednt_6750,55,51
6751,Stuednt_6751,87,50
6752,Stuednt_6752,62,69
6753,Stuednt_6753,62,50
6754,Stuednt_6754,71,93
6755,Stuednt_6755,84,100
6756,Stuednt_6756,86,58
6757,Stuednt_6757,82,94
6758,Stuednt_6758,82,95
6759,Stuednt_6759,91,85
6760,Stuednt_6760,76,95
6761,Stuednt_6761,97,53
6762,Stuednt_6762,96,61
6763,Stuednt_6763,95,80
6764,Stuednt_6764,86,85
6765,Stuednt_6765,90,83
6766,Stuednt_6766,53,59
6767,Stuednt_6767,98,84
6768,Stuednt_6768,99,70
6769,Stuednt_6769,79,58
6770,Stuednt_6770,69,86
6771,Stuednt_6771,55,95
6772,Stuednt_6772,69,79
6773,Stuednt_6773,65,74
6774,Stuednt_6774,79,98
6775,Stuednt_6775,52,88
6776,Stuednt_6776,74,97
6777,Stuednt_6777,84,76
6778,Stuednt_6778,52,86
6779,Stuednt_6779,84,90
6780,Stuednt_6780,91,93
6781,Stuednt_6781,67,82
6782,Stuednt_6782,54,99
6783,Stuednt_6783,55,73
6784,Stuednt_6784,84,61
6785,Stuednt_6785,75,83
6786,Stuednt_6786,65,69
6787,Stuednt_6787,87,59
6788,Stuednt_6788,60,79
6789,Stuednt_6789,62,65
6790,Stuednt_6790,100,95
6791,Stuednt_6791,69,77
6792,Stuednt_6792,74,74
6793,Stuednt_6793,91,72
6794,Stuednt_6794,81,95
6795,Stuednt_6795,54,53
6796,Stuednt_6796,81,95
6797,Stuednt_6797,79,99
6798,Stuednt_6798,69,97
6799,Stuednt_6799,61,55
6800,Stuednt_6800,87,91
6801,Stuednt_6801,99,96
6802,Stuednt_6802,64,85
6803,Stuednt_6803,96,55
6804,Stuednt_6804,61,56
6805,Stuednt_6805,58,68
6806,Stuednt_6806,92,59
6807,Stuednt_6807,78,51
6808,Stuednt_6808,61,64
6809,Stuednt_6809,95,53
6810,Stuednt_6810,78,90
6811,Stuednt_6811,66,57
6812,Stuednt_6812,82,87
6813,Stuednt_6813,100,56
6814,Stuednt_6814,81,51
6815,Stuednt_6815,89,93
6816,Stuednt_6816,60,85
6817,Stuednt_6817,79,93
6818,Stuednt_6818,64,70
6819,Stuednt_6819,98,99
6820,Stuednt_6820,70,73
6821,Stuednt_6821,76,56
6822,Stuednt_6822,85,72
6823,Stuednt_6823,88,86
6824,Stuednt_6824,82,99
6825,Stuednt_6825,98,73
6826,Stuednt_6826,92,90
6827,Stuednt_6827,62,65
6828,Stuednt_6828,70,91
6829,Stuednt_6829,66,88
6830,Stuednt_6830,62,63
6831,Stuednt_6831,51,79
6832,Stuednt_6832,90,65
6833,Stuednt_6833,88,72
6834,Stuednt_6834,75,89
6835,Stuednt_6835,77,52
6836,Stuednt_6836,70,86
6837,Stuednt_6837,77,90
6838,Stuednt_6838,97,63
6839,Stuednt_6839,62,61
6840,Stuednt_6840,89,61
6841,Stuednt_6841,66,51
6842,Stuednt_6842,88,83
6843,Stuednt_6843,100,85
6844,Stuednt_6844,81,99
6845,Stuednt_6845,58,57
6846,Stuednt_6846,96,61
6847,Stuednt_6847,91,62
6848,Stuednt_6848,64,70
6849,Stuednt_6849,81,57
6850,Stuednt_6850,79,72
6851,Stuednt_6851,56,97
6852,Stuednt_6852,72,61
6853,Stuednt_6853,77,57
6854,Stuednt_6854,78,52
6855,Stuednt_6855,81,50
6856,Stuednt_6856,95,53
6857,Stuednt_6857,93,53
6858,Stuednt_6858,61,85
6859,Stuednt_6859,50,86
6860,Stuednt_6860,83,98
6861,Stuednt_6861,61,85
6862,Stuednt_6862,83,53
6863,Stuednt_6863,54,61
6864,Stuednt_6864,68,79
6865,Stuednt_6865,71,91
6866,Stuednt_6866,77,69
6867,Stuednt_6867,83,54
6868,Stuednt_6868,57,91
6869,Stuednt_6869,76,66
6870,Stuednt_6870,70,69
6871,Stuednt_6871,54,66
6872,Stuednt_6872,53,57
6873,Stuednt_6873,96,97
6874,Stuednt_6874,100,67
6875,Stuednt_6875,72,80
6876,Stuednt_6876,62,79
6877,Stuednt_6877,55,62
6878,Stuednt_6878,67,87
6879,Stuednt_6879,69,67
6880,Stuednt_6880,65,61
6881,Stuednt_6881,62,87
6882,Stuednt_6882,62,50
6883,Stuednt_6883,70,77
6884,Stuednt_6884,66,52
6885,Stuednt_6885,98,52
6886,Stuednt_6886,56,93
6887,Stuednt_6887,73,57
6888,Stuednt_6888,61,89
6889,Stuednt_6889,79,82
6890,Stuednt_6890,91,62
6891,Stuednt_6891,54,59
6892,Stuednt_6892,51,89
6893,Stuednt_6893,60,74
6894,Stuednt_6894,86,71
6895,Stuednt_6895,61,52
6896,Stuednt_6896,84,70
6897,Stuednt_6897,60,86
6898,Stuednt_6898,83,54
6899,Stuednt_6899,99,52
6900,Stuednt_6900,91,81
6901,Stuednt_6901,98,89
6902,Stuednt_6902,52,56
6903,Stuednt_6903,81,54
6904,Stuednt_6904,72,55
6905,Stuednt_6905,78,83
6906,Stuednt_6906,67,59
6907,Stuednt_6907,60,83
6908,Stuednt_6908,60,82
6909,Stuednt_6909,70,99
6910,Stuednt_6910,66,63
6911,Stuednt_6911,97,96
6912,Stuednt_6912,56,80
6913,Stuednt_6913,56,91
6914,Stuednt_6914,91,58
6915,Stuednt_6915,79,78
6916,Stuednt_6916,57,69
6917,Stuednt_6917,79,98
6918,Stuednt_6918,69,97
6919,Stuednt_6919,66,91
6920,Stuednt_6920,67,78
6921,Stuednt_6921,88,61
6922,Stuednt_6922,80,50
6923,Stuednt_6923,63,60
6924,Stuednt_6924,54,52
6925,Stuednt_6925,62,90
6926,Stuednt_6926,92,58
6927,Stuednt_6927,77,91
6928,Stuednt_6928,78,65
6929,Stuednt_6929,65,51
6930,Stuednt_6930,50,71
6931,Stuednt_6931,82,81
6932,Stuednt_6932,72,77
6933,Stuednt_6933,72,50
6934,Stuednt_6934,87,100
6935,Stuednt_6935,63,50
6936,Stuednt_6936,94,69
6937,Stuednt_6937,94,96
6938,Stuednt_6938,96,50
6939,Stuednt_6939,95,66
6940,Stuednt_6940,100,82
6941,Stuednt_6941,88,79
6942,Stuednt_6942,83,67
6943,Stuednt_6943,81,72
6944,Stuednt_6944,86,81
6945,Stuednt_6945,79,93
6946,Stuednt_6946,73,90
6947,Stuednt_6947,61,98
6948,Stuednt_6948,76,76
6949,Stuednt_6949,67,88
6950,Stuednt_6950,83,82
6951,Stuednt_6951,82,54
6952,Stuednt_6952,56,52
6953,Stuednt_6953,52,75
6954,Stuednt_6954,87,84
6955,Stuednt_6955,76,67
6956,Stuednt_6956,53,56
6957,Stuednt_6957,81,77
6958,Stuednt_6958,50,52
6959,Stuednt_6959,52,57
6960,Stuednt_6960,99,54
6961,Stuednt_6961,74,95
6962,Stuednt_6962,94,86
6963,Stuednt_6963,65,60
6964,Stuednt_6964,69,76
6965,Stuednt_6965,78,63
6966,Stuednt_6966,66,50
6967,Stuednt_6967,82,55
6968,Stuednt_6968,68,96
6969,Stuednt_6969,60,70
6970,Stuednt_6970,61,75
6971,Stuednt_6971,91,62
6972,Stuednt_6972,70,60
6973,Stuednt_6973,75,63
6974,Stuednt_6974,58,94
6975,Stuednt_6975,71,75
6976,Stuednt_6976,56,72
6977,Stuednt_6977,86,96
6978,Stuednt_6978,64,55
6979,Stuednt_6979,82,88
6980,Stuednt_6980,56,60
6981,Stuednt_6981,55,55
6982,Stuednt_6982,89,50
6983,Stuednt_6983,73,60
6984,Stuednt_6984,82,60
6985,Stuednt_6985,71,86
6986,Stuednt_6986,97,77
6987,Stuednt_6987,85,71
6988,Stuednt_6988,67,84
6989,Stuednt_6989,100,63
6990,Stuednt_6990,58,69
6991,Stuednt_6991,97,90
6992,Stuednt_6992,75,65
6993,Stuednt_6993,87,51
6994,Stuednt_6994,90,91
6995,Stuednt_6995,67,61
6996,Stuednt_6996,75,85
6997,Stuednt_6997,71,51
6998,Stuednt_6998,94,79
6999,Stuednt_6999,100,63
7000,Stuednt_7000,50,84
7001,Stuednt_7001,67,99
7002,Stuednt_7002,68,86
7003,Stuednt_7003,93,80
7004,Stuednt_7004,91,66
7005,Stuednt_7005,83,66
7006,Stuednt_7006,84,100
7007,Stuednt_7007,83,87
7008,Stuednt_7008,74,86
7009,Stuednt_7009,55,97
7010,Stuednt_7010,58,57
7011,Stuednt_7011,71,63
7012,Stuednt_7012,67,63
7013,Stuednt_7013,69,74
7014,Stuednt_7014,75,91
7015,Stuednt_7015,87,84
7016,Stuednt_7016,77,97
7017,Stuednt_7017,62,87
7018,Stuednt_7018,53,92
7019,Stuednt_7019,88,55
7020,Stuednt_7020,83,59
7021,Stuednt_7021,71,80
7022,Stuednt_7022,82,52
7023,Stuednt_7023,100,81
7024,Stuednt_7024,70,58
7025,Stuednt_7025,100,84
7026,Stuednt_7026,57,52
7027,Stuednt_7027,87,77
7028,Stuednt_7028,85,50
7029,Stuednt_7029,59,56
7030,Stuednt_7030,68,65
7031,Stuednt_7031,52,65
7032,Stuednt_7032,97,84
7033,Stuednt_7033,85,59
7034,Stuednt_7034,58,50
7035,Stuednt_7035,64,64
7036,Stuednt_7036,70,87
7037,Stuednt_7037,93,51
7038,Stuednt_7038,81,56
7039,Stuednt_7039,88,93
7040,Stuednt_7040,69,60
7041,Stuednt_7041,56,71
7042,Stuednt_7042,62,79
7043,Stuednt_7043,51,60
7044,Stuednt_7044,96,63
7045,Stuednt_7045,88,53
7046,Stuednt_7046,75,56
7047,Stuednt_7047,68,69
7048,Stuednt_7048,62,71
7049,Stuednt_7049,51,79
7050,Stuednt_7050,94,76
7051,Stuednt_7051,99,99
7052,Stuednt_7052,100,92
7053,Stuednt_7053,85,65
7054,Stuednt_7054,59,97
7055,Stuednt_7055,53,94
7056,Stuednt_7056,57,86
7057,Stuednt_7057,82,73
7058,Stuednt_7058,50,87
7059,Stuednt_7059,58,54
7060,Stuednt_7060,66,98
7061,Stuednt_7061,66,63
7062,Stuednt_7062,96,96
7063,Stuednt_7063,83,80
7064,Stuednt_7064,75,79
7065,Stuednt_7065,81,87
7066,Stuednt_7066,55,50
7067,Stuednt_7067,92,58
7068,Stuednt_7068,80,99
7069,Stuednt_7069,100,63
7070,Stuednt_7070,85,84
7071,Stuednt_7071,84,61
7072,Stuednt_7072,80,66
7073,Stuednt_7073,71,93
7074,Stuednt_7074,61,92
7075,Stuednt_7075,80,100
7076,Stuednt_7076,77,82
7077,Stuednt_7077,79,60
7078,Stuednt_7078,85,98
7079,Stuednt_7079,86,66
7080,Stuednt_7080,69,65
7081,Stuednt_7081,50,69
7082,Stuednt_7082,98,85
7083,Stuednt_7083,53,99
7084,Stuednt_7084,76,74
7085,Stuednt_7085,100,74
7086,Stuednt_7086,60,84
7087,Stuednt_7087,56,69
7088,Stuednt_7088,83,82
7089,Stuednt_7089,92,89
7090,Stuednt_7090,62,79
7091,Stuednt_7091,90,61
7092,Stuednt_7092,71,64
7093,Stuednt_7093,86,71
7094,Stuednt_7094,54,55
7095,Stuednt_7095,55,90
7096,Stuednt_7096,72,55
7097,Stuednt_7097,62,94
7098,Stuednt_7098,66,70
7099,Stuednt_7099,76,82
7100,Stuednt_7100,52,79
7101,Stuednt_7101,58,73
7102,Stuednt_7102,72,75
7103,Stuednt_7103,83,90
7104,Stuednt_7104,96,96
7105,Stuednt_7105,99,52
7106,Stuednt_7106,82,62
7107,Stuednt_7107,89,62
7108,Stuednt_7108,65,56
7109,Stuednt_7109,85,65
7110,Stuednt_7110,63,54
7111,Stuednt_7111,97,68
7112,Stuednt_7112,57,55
7113,Stuednt_7113,54,82
7114,Stuednt_7114,50,80
7115,Stuednt_7115,90,71
7116,Stuednt_7116,57,92
7117,Stuednt_7117,74,76
7118,Stuednt_7118,70,88
7119,Stuednt_7119,97,87
7120,Stuednt_7120,86,74
7121,Stuednt_7121,98,100
7122,Stuednt_7122,72,58
7123,Stuednt_7123,64,71
7124,Stuednt_7124,62,50
7125,Stuednt_7125,50,99
7126,Stuednt_7126,57,98
7127,Stuednt_7127,60,85
7128,Stuednt_7128,63,84
7129,Stuednt_7129,61,94
7130,Stuednt_7130,71,53
7131,Stuednt_7131,69,88
7132,Stuednt_7132,71,70
7133,Stuednt_7133,52,85
7134,Stuednt_7134,92,98
7135,Stuednt_7135,97,83
7136,Stuednt_7136,79,68
7137,Stuednt_7137,76,55
7138,Stuednt_7138,57,76
7139,Stuednt_7139,75,77
7140,Stuednt_7140,86,89
7141,Stuednt_7141,91,56
7142,Stuednt_7142,100,75
7143,Stuednt_7143,68,61
7144,Stuednt_7144,85,59
7145,Stuednt_7145,66,96
7146,Stuednt_7146,96,80
7147,Stuednt_7147,68,93
7148,Stuednt_7148,66,70
7149,Stuednt_7149,98,66
7150,Stuednt_7150,57,70
7151,Stuednt_7151,59,83
7152,Stuednt_7152,73,91
7153,Stuednt_7153,63,64
7154,Stuednt_7154,82,59
7155,Stuednt_7155,51,78
7156,Stuednt_7156,61,99
7157,Stuednt_7157,56,78
7158,Stuednt_7158,53,81
7159,Stuednt_7159,90,81
7160,Stuednt_7160,84,93
7161,Stuednt_7161,53,98
7162,Stuednt_7162,86,90
7163,Stuednt_7163,65,72
7164,Stuednt_7164,58,72
7165,Stuednt_7165,70,96
7166,Stuednt_7166,58,67
7167,Stuednt_7167,55,62
7168,Stuednt_7168,76,58
7169,Stuednt_7169,72,88
7170,Stuednt_7170,66,63
7171,Stuednt_7171,100,80
